true_class,true_class_name,predicted_class,predicted_class_name,classification_confidence,attack_probability,evidence_attack,evidence_confidence,evidence_class,risk_score,decision
0,BENIGN,0,BENIGN,0.9996277,0.0003722906,0.0003722906,0.9996277,0.0,0.250130295753479,ALLOW
2,DoS_GoldenEye,2,DoS_GoldenEye,0.99668,0.99841,0.99841,0.99668,1.0,0.9982159972190857,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.99979407,0.99993044,0.99993044,0.99979407,1.0,0.9999068021774292,BLOCK
5,DoS_Slowloris,5,DoS_Slowloris,0.9941193,0.9965678,0.9965678,0.9941193,1.0,0.9964704751968384,BLOCK
2,DoS_GoldenEye,2,DoS_GoldenEye,0.9992889,0.99968344,0.99968344,0.9992889,1.0,0.9996322631835938,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9994568,0.999664,0.999664,0.9994568,1.0,0.9996626615524292,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.99981064,0.99993163,0.99993163,0.99981064,1.0,0.9999116897583008,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99952555,0.99968493,0.99968493,0.99952555,1.0,0.9996923446655274,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9996592,0.9999272,0.9999272,0.9996592,1.0,0.9998711585998535,BLOCK
0,BENIGN,0,BENIGN,0.9995396,0.00046038628,0.00046038628,0.9995396,0.0,0.25016114115715027,ALLOW
5,DoS_Slowloris,5,DoS_Slowloris,0.9916459,0.99784434,0.99784434,0.9916459,1.0,0.9966180562973023,BLOCK
0,BENIGN,0,BENIGN,0.99982625,0.00017374754,0.00017374754,0.99982625,0.0,0.2500608265399933,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9992988,0.9995223,0.9995223,0.9992988,1.0,0.9995381474494934,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.9948748,0.9954783,0.9954783,0.9948748,1.0,0.9960056781768799,BLOCK
0,BENIGN,0,BENIGN,0.9994778,0.0005221963,0.0005221963,0.9994778,0.0,0.25018277764320374,ALLOW
0,BENIGN,0,BENIGN,0.9996306,0.0003694296,0.0003694296,0.9996306,0.0,0.2501293122768402,ALLOW
5,DoS_Slowloris,5,DoS_Slowloris,0.99940777,0.999742,0.999742,0.99940777,1.0,0.9996971726417542,BLOCK
0,BENIGN,0,BENIGN,0.99899024,0.0010097623,0.0010097623,0.99899024,0.0,0.2503534257411957,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.999653,0.9997655,0.9997655,0.999653,1.0,0.999772572517395,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9994435,0.9996127,0.9996127,0.9994435,1.0,0.9996285080909729,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9993259,0.99947774,0.99947774,0.9993259,1.0,0.9995181798934937,BLOCK
0,BENIGN,0,BENIGN,0.99876827,0.00123173,0.00123173,0.99876827,0.0,0.2504311203956604,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9995128,0.9997026,0.9997026,0.9995128,1.0,0.9996997356414795,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.999796,0.9999423,0.9999423,0.999796,1.0,0.9999143719673157,BLOCK
0,BENIGN,0,BENIGN,0.99967146,0.0003285408,0.0003285408,0.99967146,0.0,0.25011497735977173,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.99497074,0.9957074,0.9957074,0.99497074,1.0,0.9961671471595764,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99949455,0.9999272,0.9999272,0.99949455,1.0,0.9998299717903137,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9992988,0.9995223,0.9995223,0.9992988,1.0,0.9995381474494934,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.9997938,0.99991804,0.99991804,0.9997938,1.0,0.9998992919921875,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9998323,0.9999475,0.9999475,0.9998323,1.0,0.9999265909194947,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.999785,0.99991643,0.99991643,0.999785,1.0,0.9998961329460144,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.9998111,0.99993753,0.99993753,0.9998111,1.0,0.9999153256416321,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.9998109,0.99992794,0.99992794,0.9998109,1.0,0.9999095439910889,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99980694,0.9999391,0.9999391,0.99980694,1.0,0.9999152064323426,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9984653,0.9995919,0.9995919,0.9984653,1.0,0.9993714928627014,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9997756,0.99993163,0.99993163,0.9997756,1.0,0.9999029278755188,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.99981767,0.9999356,0.9999356,0.99981767,1.0,0.9999158024787903,BLOCK
0,BENIGN,0,BENIGN,0.998616,0.0013840199,0.0013840199,0.998616,0.0,0.2504844069480896,ALLOW
0,BENIGN,0,BENIGN,0.9988136,0.0011863708,0.0011863708,0.9988136,0.0,0.25041523575782776,ALLOW
0,BENIGN,0,BENIGN,0.995685,0.0043150187,0.0043150187,0.995685,0.0,0.25151026248931885,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.99979836,0.9999369,0.9999369,0.99979836,1.0,0.9999117493629456,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.99976164,0.99989957,0.99989957,0.99976164,1.0,0.9998801589012146,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.9997923,0.99992436,0.99992436,0.9997923,1.0,0.9999027490615845,BLOCK
0,BENIGN,0,BENIGN,0.96491784,0.03508216,0.03508216,0.96491784,0.0,0.2622787654399872,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.999816,0.99993294,0.99993294,0.999816,1.0,0.9999137759208679,BLOCK
0,BENIGN,0,BENIGN,0.99970216,0.0002978444,0.0002978444,0.99970216,0.0,0.25010424852371216,ALLOW
5,DoS_Slowloris,5,DoS_Slowloris,0.9985839,0.99958074,0.99958074,0.9985839,1.0,0.99939444065094,BLOCK
0,BENIGN,0,BENIGN,0.99910045,0.0008995533,0.0008995533,0.99910045,0.0,0.2503148317337036,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.9988795,0.99929416,0.99929416,0.9988795,1.0,0.9992963910102844,BLOCK
2,DoS_GoldenEye,2,DoS_GoldenEye,0.9993351,0.99985427,0.99985427,0.9993351,1.0,0.9997463464736939,BLOCK
5,DoS_Slowloris,5,DoS_Slowloris,0.9994143,0.9997504,0.9997504,0.9994143,1.0,0.9997037887573242,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.99979323,0.9999356,0.9999356,0.99979323,1.0,0.9999097228050232,BLOCK
0,BENIGN,0,BENIGN,0.999881,0.00011897087,0.00011897087,0.999881,0.0,0.2500416338443756,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.99979323,0.9999356,0.9999356,0.99979323,1.0,0.9999097228050232,BLOCK
0,BENIGN,0,BENIGN,0.9998616,0.00013840199,0.00013840199,0.9998616,0.0,0.25004842877388,ALLOW
0,BENIGN,0,BENIGN,0.9995049,0.0004950762,0.0004950762,0.9995049,0.0,0.25017327070236206,ALLOW
0,BENIGN,0,BENIGN,0.99973315,0.00026685,0.00026685,0.99973315,0.0,0.25009340047836304,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99947065,0.9996824,0.9996824,0.99947065,1.0,0.9996771454811096,BLOCK
0,BENIGN,0,BENIGN,0.9605905,0.03940952,0.03940952,0.9605905,0.0,0.26379331946372986,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.99980515,0.99992156,0.99992156,0.99980515,1.0,0.9999042391777039,BLOCK
4,DoS_Slowhttptest,4,DoS_Slowhttptest,0.99584407,0.9989388,0.9989388,0.99584407,1.0,0.9983243584632874,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99971,0.9998997,0.9998997,0.99971,1.0,0.9998673439025879,BLOCK
0,BENIGN,0,BENIGN,0.99971265,0.000287354,0.000287354,0.99971265,0.0,0.25010058283805847,ALLOW
0,BENIGN,0,BENIGN,0.9997204,0.0002796054,0.0002796054,0.9997204,0.0,0.2500978708267212,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.9997913,0.9999356,0.9999356,0.9997913,1.0,0.999909245967865,BLOCK
0,BENIGN,0,BENIGN,0.9995877,0.00041228533,0.00041228533,0.9995877,0.0,0.2501443028450012,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.9997969,0.99993527,0.99993527,0.9997969,1.0,0.9999103784561157,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.99979,0.99994653,0.99994653,0.99979,1.0,0.9999154448509217,BLOCK
0,BENIGN,0,BENIGN,0.99712294,0.0028770566,0.0028770566,0.99712294,0.0,0.25100696086883545,ALLOW
0,BENIGN,0,BENIGN,0.9998217,0.00017827749,0.00017827749,0.9998217,0.0,0.25006240606307983,ALLOW
0,BENIGN,0,BENIGN,0.9988839,0.001116097,0.001116097,0.9988839,0.0,0.2503906488418579,ALLOW
0,BENIGN,0,BENIGN,0.9997805,0.0002195239,0.0002195239,0.9997805,0.0,0.2500768303871155,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.99969554,0.99992144,0.99992144,0.99969554,1.0,0.9998767614364624,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.9744158,0.97869724,0.97869724,0.9744158,1.0,0.9808222889900208,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9997249,0.99991924,0.99991924,0.9997249,1.0,0.9998827815055847,BLOCK
0,BENIGN,0,BENIGN,0.9947338,0.0052661896,0.0052661896,0.9947338,0.0,0.2518431544303894,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.9997969,0.9999356,0.9999356,0.9997969,1.0,0.9999106168746948,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9995166,0.99964374,0.99964374,0.9995166,1.0,0.9996654033660889,BLOCK
0,BENIGN,0,BENIGN,0.99979943,0.00020056963,0.00020056963,0.99979943,0.0,0.2500702142715454,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9998079,0.9999428,0.9999428,0.9998079,1.0,0.9999176502227783,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.99981457,0.99993527,0.99993527,0.99981457,1.0,0.9999147891998291,BLOCK
0,BENIGN,0,BENIGN,0.99981946,0.00018054247,0.00018054247,0.99981946,0.0,0.2500631809234619,ALLOW
0,BENIGN,0,BENIGN,0.9977133,0.0022866726,0.0022866726,0.9977133,0.0,0.25080034136772156,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9993624,0.99967635,0.99967635,0.9993624,1.0,0.9996464490890503,BLOCK
0,BENIGN,0,BENIGN,0.9998522,0.00014781952,0.00014781952,0.9998522,0.0,0.25005173683166504,ALLOW
0,BENIGN,0,BENIGN,0.999173,0.00082701445,0.00082701445,0.999173,0.0,0.2502894401550293,ALLOW
4,DoS_Slowhttptest,4,DoS_Slowhttptest,0.9975762,0.9985473,0.9985473,0.9975762,1.0,0.9985224843025208,BLOCK
0,BENIGN,0,BENIGN,0.99940264,0.00059735775,0.00059735775,0.99940264,0.0,0.2502090632915497,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.9998029,0.9999296,0.9999296,0.9998029,1.0,0.9999084711074829,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9996593,0.99993175,0.99993175,0.9996593,1.0,0.9998739004135132,BLOCK
0,BENIGN,0,BENIGN,0.9930213,0.0069786906,0.0069786906,0.9930213,0.0,0.25244253873825073,ALLOW
5,DoS_Slowloris,5,DoS_Slowloris,0.9873158,0.98985857,0.98985857,0.9873158,1.0,0.9907441377639771,BLOCK
4,DoS_Slowhttptest,4,DoS_Slowhttptest,0.99321294,0.99464595,0.99464595,0.99321294,1.0,0.9950908064842224,BLOCK
0,BENIGN,0,BENIGN,0.9982834,0.0017166138,0.0017166138,0.9982834,0.0,0.25060081481933594,ALLOW
0,BENIGN,0,BENIGN,0.9918377,0.00816232,0.00816232,0.9918377,0.0,0.2528568208217621,ALLOW
0,BENIGN,0,BENIGN,0.9998248,0.00017517805,0.00017517805,0.9998248,0.0,0.2500613033771515,ALLOW
4,DoS_Slowhttptest,4,DoS_Slowhttptest,0.99782723,0.99932986,0.99932986,0.99782723,1.0,0.999054753780365,BLOCK
0,BENIGN,0,BENIGN,0.9987204,0.0012795925,0.0012795925,0.9987204,0.0,0.2504478693008423,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99968815,0.999912,0.999912,0.99968815,1.0,0.9998692512512207,BLOCK
4,DoS_Slowhttptest,4,DoS_Slowhttptest,0.9957632,0.9969929,0.9969929,0.9957632,1.0,0.9971364974975586,BLOCK
4,DoS_Slowhttptest,4,DoS_Slowhttptest,0.99191123,0.9932372,0.9932372,0.99191123,1.0,0.993920111656189,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.99981827,0.99993527,0.99993527,0.99981827,1.0,0.9999157428741455,BLOCK
4,DoS_Slowhttptest,4,DoS_Slowhttptest,0.9885322,0.98997766,0.98997766,0.9885322,1.0,0.991119647026062,BLOCK
5,DoS_Slowloris,5,DoS_Slowloris,0.9950045,0.99607694,0.99607694,0.9950045,1.0,0.9963972806930542,BLOCK
2,DoS_GoldenEye,2,DoS_GoldenEye,0.9994765,0.99986374,0.99986374,0.9994765,1.0,0.9997873544692993,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.9995515,0.9998185,0.9998185,0.9995515,1.0,0.9997790098190308,BLOCK
0,BENIGN,0,BENIGN,0.99972063,0.00027936697,0.00027936697,0.99972063,0.0,0.25009778141975403,ALLOW
0,BENIGN,0,BENIGN,0.99976593,0.00023406744,0.00023406744,0.99976593,0.0,0.2500819265842438,ALLOW
5,DoS_Slowloris,5,DoS_Slowloris,0.9994137,0.9997473,0.9997473,0.9994137,1.0,0.9997018218040467,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99953055,0.9999197,0.9999197,0.99953055,1.0,0.9998345017433167,BLOCK
0,BENIGN,0,BENIGN,0.9991684,0.000831604,0.000831604,0.9991684,0.0,0.25029104948043823,ALLOW
0,BENIGN,0,BENIGN,0.998808,0.0011919737,0.0011919737,0.998808,0.0,0.25041720271110535,ALLOW
0,BENIGN,0,BENIGN,0.99923754,0.0007624626,0.0007624626,0.99923754,0.0,0.2502668499946594,ALLOW
0,BENIGN,0,BENIGN,0.9996669,0.00033307076,0.00033307076,0.9996669,0.0,0.25011658668518066,ALLOW
4,DoS_Slowhttptest,4,DoS_Slowhttptest,0.9921072,0.9934335,0.9934335,0.9921072,1.0,0.9940868854522705,BLOCK
0,BENIGN,0,BENIGN,0.99928087,0.00071913004,0.00071913004,0.99928087,0.0,0.2502517104148865,ALLOW
4,DoS_Slowhttptest,4,DoS_Slowhttptest,0.9954704,0.9966998,0.9966998,0.9954704,1.0,0.996887469291687,BLOCK
0,BENIGN,0,BENIGN,0.9996358,0.00036418438,0.00036418438,0.9996358,0.0,0.2501274645328522,ALLOW
0,BENIGN,0,BENIGN,0.99988425,0.00011575222,0.00011575222,0.99988425,0.0,0.2500405013561249,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9997917,0.999959,0.999959,0.9997917,1.0,0.999923312664032,BLOCK
4,DoS_Slowhttptest,4,DoS_Slowhttptest,0.9960968,0.9973432,0.9973432,0.9960968,1.0,0.997430169582367,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.9995678,0.9998352,0.9998352,0.9995678,1.0,0.9997930765151978,BLOCK
0,BENIGN,0,BENIGN,0.99981827,0.00018173456,0.00018173456,0.99981827,0.0,0.25006359815597534,ALLOW
0,BENIGN,0,BENIGN,0.9916881,0.008311927,0.008311927,0.9916881,0.0,0.25290918350219727,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.9997845,0.999921,0.999921,0.9997845,1.0,0.9998987555503845,BLOCK
0,BENIGN,0,BENIGN,0.9987204,0.0012795925,0.0012795925,0.9987204,0.0,0.2504478693008423,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.9998036,0.9999393,0.9999393,0.9998036,1.0,0.9999144911766052,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.9939122,0.99467814,0.99467814,0.9939122,1.0,0.9952849388122559,BLOCK
2,DoS_GoldenEye,2,DoS_GoldenEye,0.99950445,0.99985415,0.99985415,0.99950445,1.0,0.9997886657714844,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.99979585,0.99993044,0.99993044,0.99979585,1.0,0.9999072790145874,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.9997837,0.9999294,0.9999294,0.9997837,1.0,0.9999036431312561,BLOCK
0,BENIGN,0,BENIGN,0.9997875,0.00021249056,0.00021249056,0.9997875,0.0,0.2500743865966797,ALLOW
0,BENIGN,0,BENIGN,0.999716,0.00028401613,0.00028401613,0.999716,0.0,0.25009942054748535,ALLOW
4,DoS_Slowhttptest,4,DoS_Slowhttptest,0.9980171,0.9992703,0.9992703,0.9980171,1.0,0.9990664958953858,BLOCK
0,BENIGN,0,BENIGN,0.9998098,0.00019019842,0.00019019842,0.9998098,0.0,0.2500665783882141,ALLOW
2,DoS_GoldenEye,2,DoS_GoldenEye,0.97459614,0.97779673,0.97779673,0.97459614,1.0,0.9803271532058716,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.9997919,0.99992234,0.99992234,0.9997919,1.0,0.9999013781547547,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9998202,0.9999495,0.9999495,0.9998202,1.0,0.9999248027801514,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.9997831,0.99997026,0.99997026,0.9997831,1.0,0.9999279618263245,BLOCK
0,BENIGN,0,BENIGN,0.93010896,0.069891036,0.069891036,0.93010896,0.0,0.27446186542510986,ALLOW
0,BENIGN,0,BENIGN,0.9998596,0.00014042854,0.00014042854,0.9998596,0.0,0.2500491440296173,ALLOW
0,BENIGN,0,BENIGN,0.99691737,0.003082633,0.003082633,0.99691737,0.0,0.25107893347740173,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.9998159,0.99993294,0.99993294,0.9998159,1.0,0.9999137759208679,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.9997973,0.9999327,0.9999327,0.9997973,1.0,0.9999090075492859,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99975806,0.9999261,0.9999261,0.99975806,1.0,0.999895179271698,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9997856,0.9999313,0.9999313,0.9997856,1.0,0.9999051928520203,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.9942826,0.9955992,0.9955992,0.9942826,1.0,0.9959302186965943,BLOCK
0,BENIGN,0,BENIGN,0.99876827,0.00123173,0.00123173,0.99876827,0.0,0.2504311203956604,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.9998128,0.9999308,0.9999308,0.9998128,1.0,0.9999116897583008,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9994979,0.9999318,0.9999318,0.9994979,1.0,0.999833607673645,BLOCK
0,BENIGN,0,BENIGN,0.99988544,0.00011456013,0.00011456013,0.99988544,0.0,0.25004008412361145,ALLOW
0,BENIGN,0,BENIGN,0.9966132,0.0033867955,0.0033867955,0.9966132,0.0,0.2511853873729706,ALLOW
0,BENIGN,0,BENIGN,0.99987566,0.00012433529,0.00012433529,0.99987566,0.0,0.25004351139068604,ALLOW
0,BENIGN,0,BENIGN,0.9997117,0.00028830767,0.00028830767,0.9997117,0.0,0.25010091066360474,ALLOW
0,BENIGN,0,BENIGN,0.99947816,0.00052183867,0.00052183867,0.99947816,0.0,0.2501826286315918,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.99981827,0.99993527,0.99993527,0.99981827,1.0,0.9999157428741455,BLOCK
0,BENIGN,0,BENIGN,0.99900216,0.0009978414,0.0009978414,0.99900216,0.0,0.2503492534160614,ALLOW
0,BENIGN,0,BENIGN,0.99961025,0.00038975477,0.00038975477,0.99961025,0.0,0.2501364052295685,ALLOW
0,BENIGN,0,BENIGN,0.9448254,0.05517459,0.05517459,0.9448254,0.0,0.2693111002445221,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.9995968,0.9999335,0.9999335,0.9995968,1.0,0.9998592972755432,BLOCK
0,BENIGN,0,BENIGN,0.998594,0.001406014,0.001406014,0.998594,0.0,0.2504920959472656,ALLOW
0,BENIGN,0,BENIGN,0.9997011,0.0002989173,0.0002989173,0.9997011,0.0,0.2501046061515808,ALLOW
4,DoS_Slowhttptest,4,DoS_Slowhttptest,0.99368566,0.99511933,0.99511933,0.99368566,1.0,0.9954930782318115,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99882334,0.99923587,0.99923587,0.99882334,1.0,0.9992473959922791,BLOCK
4,DoS_Slowhttptest,4,DoS_Slowhttptest,0.9966454,0.99805146,0.99805146,0.9966454,1.0,0.9979922413825989,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9998084,0.99994266,0.99994266,0.9998084,1.0,0.9999177098274231,BLOCK
0,BENIGN,0,BENIGN,0.9985672,0.0014327765,0.0014327765,0.9985672,0.0,0.25050148367881775,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.99979645,0.9999339,0.9999339,0.99979645,1.0,0.9999094843864441,BLOCK
0,BENIGN,0,BENIGN,0.9987883,0.0012117028,0.0012117028,0.9987883,0.0,0.2504240870475769,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99959034,0.99974966,0.99974966,0.99959034,1.0,0.9997474193572998,BLOCK
4,DoS_Slowhttptest,4,DoS_Slowhttptest,0.9926708,0.99731016,0.99731016,0.9926708,1.0,0.9965538024902344,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.9962398,0.99736464,0.99736464,0.9962398,1.0,0.9974787473678589,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9997646,0.9999168,0.9999168,0.9997646,1.0,0.9998912453651428,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.9989636,0.99973595,0.99973595,0.9989636,1.0,0.9995824933052063,BLOCK
0,BENIGN,0,BENIGN,0.99932575,0.00067424774,0.00067424774,0.99932575,0.0,0.25023597478866577,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.9998,0.9999211,0.9999211,0.9998,1.0,0.9999026894569397,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9998005,0.99993885,0.99993885,0.9998005,1.0,0.9999134182929993,BLOCK
5,DoS_Slowloris,5,DoS_Slowloris,0.9994137,0.9997473,0.9997473,0.9994137,1.0,0.9997018218040467,BLOCK
0,BENIGN,0,BENIGN,0.9997687,0.00023132563,0.00023132563,0.9997687,0.0,0.25008097290992737,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.99981433,0.99993527,0.99993527,0.99981433,1.0,0.9999147295951843,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.99981385,0.99994266,0.99994266,0.99981385,1.0,0.999919080734253,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.9931839,0.99449515,0.99449515,0.9931839,1.0,0.9949930548667908,BLOCK
3,DoS_Hulk,3,DoS_Hulk,0.99981636,0.99993527,0.99993527,0.99981636,1.0,0.9999152660369873,BLOCK
0,BENIGN,0,BENIGN,0.99948907,0.000510931,0.000510931,0.99948907,0.0,0.25017881393432617,ALLOW
2,DoS_GoldenEye,0,BENIGN,0.71194834,0.28805166,0.28805166,0.71194834,0.0,0.35081809759140015,RATE_LIMIT
0,BENIGN,0,BENIGN,0.99980134,0.00019866228,0.00019866228,0.99980134,0.0,0.2500695288181305,ALLOW
0,BENIGN,0,BENIGN,0.9984043,0.001595676,0.001595676,0.9984043,0.0,0.2505584955215454,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.999801,0.99994195,0.99994195,0.999801,1.0,0.9999154448509217,BLOCK
2,DoS_GoldenEye,2,DoS_GoldenEye,0.9817109,0.9900464,0.9900464,0.9817109,1.0,0.9894556045532227,BLOCK
0,BENIGN,0,BENIGN,0.9997094,0.00029057264,0.00029057264,0.9997094,0.0,0.2501016855239868,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99979323,0.9999536,0.9999536,0.99979323,1.0,0.9999205112457276,BLOCK
0,BENIGN,0,BENIGN,0.99965787,0.00034213066,0.00034213066,0.99965787,0.0,0.25011974573135376,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99939716,0.99991846,0.99991846,0.99939716,1.0,0.9998003482818604,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99959034,0.99974966,0.99974966,0.99959034,1.0,0.9997474193572998,BLOCK
5,DoS_Slowloris,5,DoS_Slowloris,0.9961469,0.9987874,0.9987874,0.9961469,1.0,0.9983092188835144,BLOCK
0,BENIGN,0,BENIGN,0.999723,0.00027698278,0.00027698278,0.999723,0.0,0.2500969469547272,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.999798,0.99993724,0.99993724,0.999798,1.0,0.9999118685722351,BLOCK
0,BENIGN,0,BENIGN,0.9998623,0.00013768673,0.00013768673,0.9998623,0.0,0.2500481903553009,ALLOW
0,BENIGN,0,BENIGN,0.9996486,0.000351429,0.000351429,0.9996486,0.0,0.250122994184494,ALLOW
0,BENIGN,0,BENIGN,0.99896455,0.0010354519,0.0010354519,0.99896455,0.0,0.2503623962402344,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.99981433,0.99993527,0.99993527,0.99981433,1.0,0.9999147295951843,BLOCK
0,BENIGN,0,BENIGN,0.9998041,0.00019592047,0.00019592047,0.9998041,0.0,0.2500685751438141,ALLOW
0,BENIGN,0,BENIGN,0.9997098,0.00029021502,0.00029021502,0.9997098,0.0,0.25010156631469727,ALLOW
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9994823,0.99968874,0.99968874,0.9994823,1.0,0.9996838808059693,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9997948,0.99994123,0.99994123,0.9997948,1.0,0.9999134182929993,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99968493,0.99993175,0.99993175,0.99968493,1.0,0.999880337715149,BLOCK
0,BENIGN,0,BENIGN,0.9998673,0.00013267994,0.00013267994,0.9998673,0.0,0.25004643201828003,ALLOW
0,BENIGN,0,BENIGN,0.999356,0.0006440282,0.0006440282,0.999356,0.0,0.2502254247665405,ALLOW
3,DoS_Hulk,3,DoS_Hulk,0.999597,0.99989456,0.99989456,0.999597,1.0,0.9998360514640808,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.99917173,0.99945915,0.99945915,0.99917173,1.0,0.999468469619751,BLOCK
1,DDoS_LOIC_HTTP,1,DDoS_LOIC_HTTP,0.9998134,0.9999429,0.9999429,0.9998134,1.0,0.999919080734253,BLOCK
